,Unnamed: 0,0
553,553,"best 10 things i saw for now

1-doctor strange movie
2-the flash ☇"
554,554,my favrt song 
555,555,"I love This song
 This is my favorite song"
556,556,Video deserves a 100 million views
557,557,Wow ️nice ️my favorite song️ 
558,558,Dr strange can do it.... 
559,559,Phim hay+nhạc hay=> perfect 
560,560,Doctor strange is the best in the world️️
561,561,이 노래 사랑해️️️
562,562,He is most intelligent  character of Marvel
563,563,i love dr strange
564,564,Legend watch song when they are motivated
565,565,My all time favourite Batman 
566,566,Dr. Strange is the best avenger
567,567,Captain is my favorite average ️
568,568,great job do one with thor and rag n bone man human...it will be awesome...
569,569,"Believer believe that- ""Never give up""."
570,570,The bang timing was awesome
571,571,Dr.Strange 
572,572,2:11 
573,573,I love this song 2 much . from india 🇮🇳️️️
574,574,If strange wasn't blipped he would have been the strongest avenger/entity
575,575,Good editing
576,576,Sorcerers are the best 
577,577,Nick fury is my fav. Avenger
578,578,this is the first video i see with 0 dislikes.Btw amazing video i like it so much.
579,579,
580,580,"Me: Mom I'm going to Dr strange's concert
Mom:When?!
Me:Right now!!"
581,581,Sou Brasileiro e viciei
582,582,Thank u for this song
583,583,dr strange my favourite the best of all
584,584,Pain! You made me a you made me a believer
585,585,Tony is my favourite but strange a legendary
586,586,Your timing is impeccable girl !!
587,587,very hardworking doctor
588,588,Timing is impeccable
589,589,Muy buena
590,590,let hope during multiverse of madness doctor strange revived quicksilver and scarlet witch won’t lost all her love ones like vision but honestly i feel that hawkeye should be with scarlet witch(my opinion)but most people choose black widow and hawkeye but i prefer hulk and black widow as hulk love her so much but hawkeye has a family which is happy too!
591,591,Dr strange is my favorite
592,592,"Song for the avengers
Iron Man: Centuries
Captain America: 7 years
Hulk: Smell Of The Game"
593,593,The orange circle is the art of physics
594,594,Muito Top! 
595,595,Steve one of the fav character in mcu
596,596,not tired to watch again and again till 2022
597,597,Nice edit !!!🖒🖒
598,598,Scarlet Witch will be confirmed in Doctor Strange 2:In The Multiverse of Madness.
599,599,This song fits this movie like a glove! 
600,600,"I love sherlock, smaug and doctor strange and imagine dragons. I just had to click. Thanks"
601,601,Pain you make me a believer.
602,602,This song is so dynamic 
603,603,It's may favourite song️️️️
604,604,"Any foreigner visiting Nepal gets superpower of Nature ! Thats what movie actually means ! 

Welcome to Nepal"
605,605,I never knew this song rlly suits dr starnge
606,606,"Dr.strange 
""From zero to hero"""
607,607,Legendry song
608,608,This video proven human minds can do everything else  use it
609,609,I love dr strange
610,610,I love this song from Bangladesh 🇧🇩🇧🇩🇧🇩
611,611,Dr. Stange is my favorite i wacth her movie everytime
612,612,Doctor strange is my favorite  avenger
613,613,The only person who can make thor️️
614,614,This song made me always to be productive.
615,615,This song refresh my mind
616,616,Our beloved master of the Mystic art
617,617,I finally hear this song
618,618,He is my favourite in avengers 
619,619,This  song is best   
620,620,Doctor strange is the best and the most powerful avenger
621,621,"Ball and shoket joint-shoulder and hips
Hinge joint -elbows and knees
Pivot joint-which joins the neck and the head
Gliding joint -wrists and ankles"
622,622,
623,623,3.1 cr viewers well that's a lot 
624,624,My fav song 
625,625,love your videos
626,626,If the ancient one was in avengers infinity war thanos would have beaten
627,627,estraño al señor estar  
628,628,Omg my favourite song believer and my favourite character and actor in marvel together ty it was sooo cool 
629,629,Doctor strange is my favourite actor
630,630,"Looks like Joe Russo officially sanctioned for this song 
Love you God of wizards and magic"
631,631,The song was epic
632,632,love u Benedict Cumberbatch!!
633,633,No words 
634,634,Fired UP
635,635,Dr.Strange
636,636,Just love this song 
637,637,My love Doctor Strange️
638,638,"0:53
OUTSTANDING MUSIC SYNC 
ABSOLUTELY COOL"
639,639,Best editing it like it's real video of this song ️
640,640,Believe for Endgame 
641,641,Gracias hoy delante y por salvarme la vida
642,642,Dr strange hard work can prove this music
643,643,Is teacher of doctor strange Is more powerful then Dr.strange himself ?  
644,644,the thing is that doctor stranges movie costs more than triple the cost of endgame on YouTube.
645,645,Cool edit good job please carry on good luck
646,646,0:58 perfectlyyyyy sinked️
647,647,It's strange how suitable the song is for doctor strange
648,648,0.54 just wow. Perfection .. 🇧🇩 Bangladesh 🇧🇩
649,649,Dr strange ️️️️
650,650,"This is amazing, Good luck to you"
651,651,I'm eagerly waiting for doctor strange movie
652,652,Doctor Strange and wanda always my fav
653,653,"7. skull or cranium protects brain

8. heart and lungs protected rib cage"
654,654,"Vô tình nghe vô tình nghiện
Nhạc hay vãi "
655,655,Dr.strange is my favourite
656,656,Best cover video on the believer song...and on best avenger
657,657,Dr. Strange is so cool
658,658,My favourite Avenger
659,659,"He inspire.......
You can do anything you just need focus consistently and a lil bit hard work"
660,660,Dis is my favorite movie and if had the choice to choose any power it would be sorcery(the magic that they do) so ju get a like :) and doctor Steven strange/ Benedict Cumberbatch is my favorite superhero HE DID SHERLOCK dats awesome dude nice job
661,661,Why no one talks about about how cool his Cape is
662,662,"¡Qué ironía! Dedicarle ""Creyente"" al Descreído! Gracias. Una persona se carcajareará al conocer esta asociación irónica conmigo."
663,663,Dr.strange is one of my favourite AVENGER
664,664,this song is the best!!
665,665,Dr.Strange is powerful but Ancient one is skillful
666,666,"iron man best avenger
Second spiderman
Third doctor steven strange
4 thor"
667,667,Practice makes a man perfect
668,668,Very beautiful song
669,669,I love docter sterang
670,670,#LEGENDS_NEVER_DIE
671,671,Dr strange is my favourite avenger
672,672,I love u dr strange
673,673,
674,674,Addiction 
675,675,This video is perfect edit
676,676,Super Strong mix (music and footage)
677,677,Doctor strange is my favorite avenger
678,678, doctor strange
679,679,The greatest discovery of the greatest  Believer
680,680,"DORMAMU, I'VE COME TO BARGAIN."
681,681,"Super song bro 

Veera level "
682,682,Teachnoblade never die 
683,683,My fav of all time
684,684,Những ca sĩ khác cho mình cảm giác thư giãn khi nghe! Còn ĐP luôn cho mình bị cuốn theo tinh thần bài hát.
685,685,I think the Dr. strange is second most powerful hero in marvel. And the hero in first is iron man and you all know that no one can take place of iron man
686,686,0:54 is the best montage!!
687,687,Amazing ️
688,688,Believer is my favourite  song  
689,689,
690,690,Pain..U made me a believer.
691,691, beautiful ️ song
692,692,I love dr strange
693,693,пацан просто любил жить
694,694,"Esse coroa é gato demais, tá maluco... ️🇧🇷"
695,695,He is my favourite 
696,696,The best scene is when soul gets out of Body
697,697,Great
698,698,Corona lockdown! Believer!!
699,699,This is sick after seeing a post credit  of spider man no way Hom
700,700,Dr strange has a separate fan base..
701,701,His fight with thenos was insane thenos was using infinity stones and he wasn't still a great fight
702,702,This is extraordinary song
703,703,"Me singing in bathroom be like: singing beliver
Everyone in class singing again"
704,704,Pain you make me a believer
705,705,This like a magical video ...
706,706,0:53 dope
707,707,"Geez how do these kind of vids get this amount of views (not that it’s bad, but 28M is a ton lol)"
708,708,My fav is Doctor Strange
709,709,FANTASTIC BELIEVER
710,710,Actually my favorite is captain marvel
711,711,"My favourite avenger is Doctor strange ,Captain, IRON MAN And thor"
712,712,brilliant song
713,713,Wowwwwwww
714,714,Black panther is my beast and favorite avenger
715,715,what a song yaar 500/500
716,716,Doctor strange is my favourite
717,717,Dr strange is my favorito avengers
718,718,This song suits best for doctor strange
719,719,"After seeing all superhuman actions, I feel I am also a superhuman"
720,720,"Me:How many likes will I get?

Dr Strange:1...and it's blue"
721,721,Pain you make me a believer
722,722,Good song
723,723,Doctor strange is my favourite Avenger
724,724,This shows how many fans he have.
725,725,
726,726,0:53 vary good Timing
727,727,"This guy literally defeated/banished the strongest entity MCU ever brought,all by himself without even the exact knowledge of Eldrich magic.

Let's give him the respect he deserves by hitting that 'like' button"
728,728,Can't wait for multiverse of madness.
729,729,The animation is strong 
730,730,Fan of this music from India
731,731,Doctor Strange is the powerful
732,732,A quien le allá gustado la musica por favor dejen un like
733,733,
734,734,Incredible my morning Wake up song
735,735,I think Dr strange is the strongest avenger ... You can see that in Ragnarok Thor couldn't take any action . Even Thanos is nothing without the stones Infront of Dr strange
736,736,Thanus is my favourite hero
737,737,My favourite hero 
738,738,"I saw this 20 times 
Not joking "
739,739,"Música chida y un video chido hace algo crack :v líke si piensas lo mismo 

Algún latino por aquí jeje :v"
740,740,He watched avengers endgame for free
741,741,This is the only song which suits for all avenger's
742,742,انها مدهشة
743,743,Let me see multiverse of madness 
744,744,"Usually, the cells are round, elongated or spherical"
745,745,I am watching this after 4 yrs but plzz make a new one
746,746,Hit like for Doctor strange
747,747,"Year 2009 of Harry Potter gave the  final, it was very nice, I will never forget the year 2022 of I wish the avengers weren't the final."
